RegionID,SizeRank,RegionName,RegionType,StateName,DOM,City,ZipCode,County,Latitude_zillow,Longitude_zillow,GeoID_zillow,CountyFIPS_zillow,S2Id,DENSITY_DOM,ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,E_HU,E_HH,E_POV150,E_UNEMP,E_HBURD,E_NOHSDP,E_UNINSUR,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_LIMENG,E_MINRTY,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,E_AFAM,E_HISP,E_ASIAN,E_AIAN,E_NHPI,E_TWOMORE,E_OTHERRACE,rowId,Latitude_svi,Longitude_svi,GeoID_svi,CountyFIPS_svi,ZIP,POP_DENSITY,DENSITY_POV150,DENSITY_UNEMP,DENSITY_NOHSDP,DENSITY_UNINSUR,DENSITY_AGE65,DENSITY_AGE17,DENSITY_DISABL,DENSITY_SNGPNT,DENSITY_LIMENG,DENSITY_MINRTY,DENSITY_MUNIT,DENSITY_MOBILE,DENSITY_CROWD,DENSITY_NOVEH,DENSITY_GROUPQ
394359,288,"Bangor, ME",msa,ME,41.0,BANGOR,4402,PENOBSCOT,44.99074795000001,-68.78687709999997,2301902795,23019,552585320118345,-0.2984499958554664,23,Maine,ME,23019,Penobscot County,23019015000,Census Tract 150; Penobscot County; Maine,35.141140711748,3807,2288,1783,942,59,612,374,300,810,585,813,0,15,202,14,281,35,224,51,0.6546,0.2974,0.7586,0.6643,0.5739,2.9488,0.6435,0.7469,0.1701,0.8951,0.0,0.3184,2.1305,0.2888,0.0632,0.0632,0.0632,0.2912,0.8218,0.532,0.8092,0.7228,3.177,0.857,8.3195,0.606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2281,296,1,9,0,0,0,192,0,25769806570,44.99074795000001,-68.78687709999997,2301934190,23019,04453,108.3345595189312,-0.08310918713647883,-0.09747964771147799,-0.11952554092444279,-0.07027985973093345,-0.08076547918779474,-0.08180344906882822,-0.07564074664277819,-0.09256593060332693,-0.1633099883777708,-0.08708034638105001,-0.0647316247915524,-0.08934661821841527,-0.07008076053740568,-0.029046892461048895,-0.2517457915479463
394454,209,"Champaign, IL",msa,IL,30.0,CHAMPAIGN,62087,CHAMPAIGN,38.8045463873016,-90.03689196031745,1711914260,17119,979064045115269,-0.903971876335557,17,Illinois,IL,17119,Madison County,17119403802,Census Tract 4038.02; Madison County; Illinois,116.313798544858,4240,1969,1822,600,62,312,306,216,931,785,711,30,2,305,0,70,5,40,103,0.3843,0.2836,0.2413,0.5551,0.3848,1.8491,0.3091,0.7735,0.3075,0.751,0.1526,0.0,1.9846,0.2151,0.1031,0.1031,0.1031,0.0,0.6699,0.253,0.2719,0.81,2.0048,0.3815,5.9416,0.2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947,365,0,38,3,2,0,262,0,17179876129,38.8045463873016,-90.03689196031745,1711914260,17119,62025,36.45311264049885,-0.057152948643361026,-0.0725467525224978,-0.05740815216091539,-0.058401320438048056,-0.005819719984832316,-0.039122808003006986,-0.02991624050044975,-0.06989572434642781,-0.17290257391841632,-0.07725645631849701,-0.07388353031630933,-0.09248805752363462,-0.0826194303472373,-0.05329753755443218,-0.1880896883835224
394442,321,"Carbondale, IL",msa,IL,42.0,CARBONDALE,62087,SAINT CLAIR,38.8045463873016,-90.03689196031745,1711914260,17119,979064045115269,-0.24340255217545811,17,Illinois,IL,17119,Madison County,17119403802,Census Tract 4038.02; Madison County; Illinois,116.313798544858,4240,1969,1822,600,62,312,306,216,931,785,711,30,2,305,0,70,5,40,103,0.3843,0.2836,0.2413,0.5551,0.3848,1.8491,0.3091,0.7735,0.3075,0.751,0.1526,0.0,1.9846,0.2151,0.1031,0.1031,0.1031,0.0,0.6699,0.253,0.2719,0.81,2.0048,0.3815,5.9416,0.2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947,365,0,38,3,2,0,262,0,17179876129,38.8045463873016,-90.03689196031745,1711914260,17119,62025,36.45311264049885,-0.057152948643361026,-0.0725467525224978,-0.05740815216091539,-0.058401320438048056,-0.005819719984832316,-0.039122808003006986,-0.02991624050044975,-0.06989572434642781,-0.17290257391841632,-0.07725645631849701,-0.07388353031630933,-0.09248805752363462,-0.0826194303472373,-0.05329753755443218,-0.1880896883835224
394734,370,"Kankakee, IL",msa,IL,25.0,KANKAKEE,62087,SAINT CLAIR,38.8045463873016,-90.03689196031745,1711914260,17119,979064045115269,-1.1792090947355982,17,Illinois,IL,17119,Madison County,17119403802,Census Tract 4038.02; Madison County; Illinois,116.313798544858,4240,1969,1822,600,62,312,306,216,931,785,711,30,2,305,0,70,5,40,103,0.3843,0.2836,0.2413,0.5551,0.3848,1.8491,0.3091,0.7735,0.3075,0.751,0.1526,0.0,1.9846,0.2151,0.1031,0.1031,0.1031,0.0,0.6699,0.253,0.2719,0.81,2.0048,0.3815,5.9416,0.2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947,365,0,38,3,2,0,262,0,17179876129,38.8045463873016,-90.03689196031745,1711914260,17119,62025,36.45311264049885,-0.057152948643361026,-0.0725467525224978,-0.05740815216091539,-0.058401320438048056,-0.005819719984832316,-0.039122808003006986,-0.02991624050044975,-0.06989572434642781,-0.17290257391841632,-0.07725645631849701,-0.07388353031630933,-0.09248805752363462,-0.0826194303472373,-0.05329753755443218,-0.1880896883835224
395033,153,"Rockford, IL",msa,IL,21.0,ROCKFORD,62087,WINNEBAGO,38.8045463873016,-90.03689196031745,1711914260,17119,979064045115269,-1.3993988694556312,17,Illinois,IL,17119,Madison County,17119403802,Census Tract 4038.02; Madison County; Illinois,116.313798544858,4240,1969,1822,600,62,312,306,216,931,785,711,30,2,305,0,70,5,40,103,0.3843,0.2836,0.2413,0.5551,0.3848,1.8491,0.3091,0.7735,0.3075,0.751,0.1526,0.0,1.9846,0.2151,0.1031,0.1031,0.1031,0.0,0.6699,0.253,0.2719,0.81,2.0048,0.3815,5.9416,0.2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947,365,0,38,3,2,0,262,0,17179876129,38.8045463873016,-90.03689196031745,1711914260,17119,62025,36.45311264049885,-0.057152948643361026,-0.0725467525224978,-0.05740815216091539,-0.058401320438048056,-0.005819719984832316,-0.039122808003006986,-0.02991624050044975,-0.06989572434642781,-0.17290257391841632,-0.07725645631849701,-0.07388353031630933,-0.09248805752363462,-0.0826194303472373,-0.05329753755443218,-0.1880896883835224
394524,378,"Decatur, IL",msa,IL,30.0,DECATUR,62087,MACON,38.8045463873016,-90.03689196031745,1711914260,17119,979064045115269,-0.903971876335557,17,Illinois,IL,17119,Madison County,17119403802,Census Tract 4038.02; Madison County; Illinois,116.313798544858,4240,1969,1822,600,62,312,306,216,931,785,711,30,2,305,0,70,5,40,103,0.3843,0.2836,0.2413,0.5551,0.3848,1.8491,0.3091,0.7735,0.3075,0.751,0.1526,0.0,1.9846,0.2151,0.1031,0.1031,0.1031,0.0,0.6699,0.253,0.2719,0.81,2.0048,0.3815,5.9416,0.2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947,365,0,38,3,2,0,262,0,17179876129,38.8045463873016,-90.03689196031745,1711914260,17119,62025,36.45311264049885,-0.057152948643361026,-0.0725467525224978,-0.05740815216091539,-0.058401320438048056,-0.005819719984832316,-0.039122808003006986,-0.02991624050044975,-0.06989572434642781,-0.17290257391841632,-0.07725645631849701,-0.07388353031630933,-0.09248805752363462,-0.0826194303472373,-0.05329753755443218,-0.1880896883835224
394447,179,"Cedar Rapids, IA",msa,IA,31.0,CEDAR RAPIDS,50223,LINN,42.04554242857143,-93.90724324285715,1901591629,19015,979470156056875,-0.8489244326555488,19,Iowa,IA,19015,Boone County,19015020500,Census Tract 205; Boone County; Iowa,111.46068405043,5194,2136,2012,607,19,263,181,134,1035,1194,498,89,0,321,79,54,5,32,86,0.2962,0.0487,0.1169,0.2773,0.1645,0.9036,0.073,0.6849,0.5879,0.2957,0.4396,0.0,2.0081,0.2265,0.0821,0.0821,0.0821,0.4724,0.6335,0.245,0.2067,0.7595,2.3171,0.5161,5.3109,0.1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3793,157,137,123,0,16,0,45,0,17179878634,42.04554242857143,-93.90724324285715,1901590756,19015,50036,46.59939102517972,-0.0686316104841559,-0.10043135334017499,-0.11409692299367277,-0.06987951531190027,-0.019632592716676663,-0.02830848766290615,-0.06351494810320754,-0.039954683114463464,-0.17919837361427568,-0.07949008139955417,0.04617620027202577,-0.09603955970381102,-0.08463365932817056,-0.06355880130638152,-0.2145825168941653
394531,84,"Des Moines, IA",msa,IA,43.0,DES MOINES,50223,POLK,42.04554242857143,-93.90724324285715,1901591629,19015,979470156056875,-0.1883551084954499,19,Iowa,IA,19015,Boone County,19015020500,Census Tract 205; Boone County; Iowa,111.46068405043,5194,2136,2012,607,19,263,181,134,1035,1194,498,89,0,321,79,54,5,32,86,0.2962,0.0487,0.1169,0.2773,0.1645,0.9036,0.073,0.6849,0.5879,0.2957,0.4396,0.0,2.0081,0.2265,0.0821,0.0821,0.0821,0.4724,0.6335,0.245,0.2067,0.7595,2.3171,0.5161,5.3109,0.1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3793,157,137,123,0,16,0,45,0,17179878634,42.04554242857143,-93.90724324285715,1901590756,19015,50036,46.59939102517972,-0.0686316104841559,-0.10043135334017499,-0.11409692299367277,-0.06987951531190027,-0.019632592716676663,-0.02830848766290615,-0.06351494810320754,-0.039954683114463464,-0.17919837361427568,-0.07949008139955417,0.04617620027202577,-0.09603955970381102,-0.08463365932817056,-0.06355880130638152,-0.2145825168941653
395102,297,"Sioux City, IA",msa,IA,37.0,SIOUX CITY,50223,WOODBURY,42.04554242857143,-93.90724324285715,1901591629,19015,979470156056875,-0.5186397705754994,19,Iowa,IA,19015,Boone County,19015020500,Census Tract 205; Boone County; Iowa,111.46068405043,5194,2136,2012,607,19,263,181,134,1035,1194,498,89,0,321,79,54,5,32,86,0.2962,0.0487,0.1169,0.2773,0.1645,0.9036,0.073,0.6849,0.5879,0.2957,0.4396,0.0,2.0081,0.2265,0.0821,0.0821,0.0821,0.4724,0.6335,0.245,0.2067,0.7595,2.3171,0.5161,5.3109,0.1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3793,157,137,123,0,16,0,45,0,17179878634,42.04554242857143,-93.90724324285715,1901590756,19015,50036,46.59939102517972,-0.0686316104841559,-0.10043135334017499,-0.11409692299367277,-0.06987951531190027,-0.019632592716676663,-0.02830848766290615,-0.06351494810320754,-0.039954683114463464,-0.17919837361427568,-0.07949008139955417,0.04617620027202577,-0.09603955970381102,-0.08463365932817056,-0.06355880130638152,-0.2145825168941653
395210,261,"Waterloo, IA",msa,IA,30.0,WATERLOO,50223,BLACK HAWK,42.04554242857143,-93.90724324285715,1901591629,19015,979470156056875,-0.903971876335557,19,Iowa,IA,19015,Boone County,19015020500,Census Tract 205; Boone County; Iowa,111.46068405043,5194,2136,2012,607,19,263,181,134,1035,1194,498,89,0,321,79,54,5,32,86,0.2962,0.0487,0.1169,0.2773,0.1645,0.9036,0.073,0.6849,0.5879,0.2957,0.4396,0.0,2.0081,0.2265,0.0821,0.0821,0.0821,0.4724,0.6335,0.245,0.2067,0.7595,2.3171,0.5161,5.3109,0.1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3793,157,137,123,0,16,0,45,0,17179878634,42.04554242857143,-93.90724324285715,1901590756,19015,50036,46.59939102517972,-0.0686316104841559,-0.10043135334017499,-0.11409692299367277,-0.06987951531190027,-0.019632592716676663,-0.02830848766290615,-0.06351494810320754,-0.039954683114463464,-0.17919837361427568,-0.07949008139955417,0.04617620027202577,-0.09603955970381102,-0.08463365932817056,-0.06355880130638152,-0.2145825168941653
394542,396,"Dubuque, IA",msa,IA,29.0,DUBUQUE,50223,DUBUQUE,42.04554242857143,-93.90724324285715,1901591629,19015,979470156056875,-0.9590193200155652,19,Iowa,IA,19015,Boone County,19015020500,Census Tract 205; Boone County; Iowa,111.46068405043,5194,2136,2012,607,19,263,181,134,1035,1194,498,89,0,321,79,54,5,32,86,0.2962,0.0487,0.1169,0.2773,0.1645,0.9036,0.073,0.6849,0.5879,0.2957,0.4396,0.0,2.0081,0.2265,0.0821,0.0821,0.0821,0.4724,0.6335,0.245,0.2067,0.7595,2.3171,0.5161,5.3109,0.1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3793,157,137,123,0,16,0,45,0,17179878634,42.04554242857143,-93.90724324285715,1901590756,19015,50036,46.59939102517972,-0.0686316104841559,-0.10043135334017499,-0.11409692299367277,-0.06987951531190027,-0.019632592716676663,-0.02830848766290615,-0.06351494810320754,-0.039954683114463464,-0.17919837361427568,-0.07949008139955417,0.04617620027202577,-0.09603955970381102,-0.08463365932817056,-0.06355880130638152,-0.2145825168941653
845167,296,"Ottawa, IL",msa,IL,44.0,OTTAWA,61027,SAINT CLAIR,42.32176726153846,-89.65463726153845,1717724413,17177,980220386179452,-0.13330766481544165,17,Illinois,IL,17177,Stephenson County,17177000400,Census Tract 4; Stephenson County; Illinois,107.9619377655,2830,1068,1015,517,15,214,118,260,503,849,327,86,31,280,20,23,14,36,70,0.5036,0.0859,0.3884,0.3859,0.6457,2.0095,0.3568,0.5793,0.8993,0.4395,0.7387,0.4936,3.1504,0.8612,0.1598,0.1598,0.1598,0.3894,0.6203,0.4461,0.401,0.816,2.6728,0.6724,7.9925,0.5561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2392,146,107,145,0,0,0,20,8,17179876483,42.32176726153846,-89.65463726153845,1717741885,17177,61067,26.2129418809334,-0.0462425950244707,-0.09688388346378796,-0.10633648895703345,-0.04337223687972352,-0.032169717524044746,-0.01041063711036522,-0.05670229214993648,-0.002190262485258835,-0.04349162249784536,-0.07375913808796042,-0.01984982555393105,-0.09735195266775316,-0.05584901038017622,-0.04639829243553052,-0.19228274964191433
394520,144,"Davenport, IA",msa,IL,32.0,"DAVENPORT, IA",61027,SAINT CLAIR,42.32176726153846,-89.65463726153845,1717724413,17177,980220386179452,-0.7938769889755406,17,Illinois,IL,17177,Stephenson County,17177000400,Census Tract 4; Stephenson County; Illinois,107.9619377655,2830,1068,1015,517,15,214,118,260,503,849,327,86,31,280,20,23,14,36,70,0.5036,0.0859,0.3884,0.3859,0.6457,2.0095,0.3568,0.5793,0.8993,0.4395,0.7387,0.4936,3.1504,0.8612,0.1598,0.1598,0.1598,0.3894,0.6203,0.4461,0.401,0.816,2.6728,0.6724,7.9925,0.5561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2392,146,107,145,0,0,0,20,8,17179876483,42.32176726153846,-89.65463726153845,1717741885,17177,61067,26.2129418809334,-0.0462425950244707,-0.09688388346378796,-0.10633648895703345,-0.04337223687972352,-0.032169717524044746,-0.01041063711036522,-0.05670229214993648,-0.002190262485258835,-0.04349162249784536,-0.07375913808796042,-0.01984982555393105,-0.09735195266775316,-0.05584901038017622,-0.04639829243553052,-0.19228274964191433
394972,136,"Peoria, IL",msa,IL,33.0,PEORIA,61604,PEORIA,40.73626200612246,-89.63382563061224,1714339818,17143,980274918674866,-0.7388295452955324,17,Illinois,IL,17143,Peoria County,17143002702,Census Tract 27.02; Peoria County; Illinois,1.082785993208,3921,1891,1719,945,76,467,252,429,1016,440,725,49,52,1478,333,0,0,277,254,0.6693,0.4875,0.5885,0.4757,0.7406,2.9616,0.6472,0.8819,0.0745,0.8474,0.2843,0.5229,2.611,0.5819,0.5508,0.5508,0.5508,0.7559,0.0,0.0,0.8631,0.9256,2.5446,0.6166,8.668,0.6586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3259,279,835,214,91,13,0,325,0,17179876226,40.73626200612246,-89.63382563061224,1714349113,17143,61451,3621.214186917163,-0.11130564548801171,-0.10877124263850417,-0.16204272519987697,-0.08025597224896108,-0.11062404636420826,-0.09576643931475369,-0.10347300763628811,-0.09219318656922795,-0.1775505730218908,-0.08928078387983866,-0.06737113830657393,-0.10144433479195315,-0.091870294589093,-0.07880867148741169,-0.2625756680550512
753869,255,"Bloomington, IL",msa,IL,25.0,BLOOMINGTON,61709,MCLEAN,40.48654542765958,-88.94660879361703,1711306639,17113,980305221348906,-1.1792090947355982,17,Illinois,IL,17113,McLean County,17113000106,Census Tract 1.06; McLean County; Illinois,0.381338273524,3363,1741,1471,2066,262,609,0,197,119,122,129,33,0,411,493,0,0,9,33,0.9831,0.9421,0.8702,0.0,0.4371,3.2325,0.7235,0.0207,0.019,0.0197,0.2111,0.0,0.2705,0.0021,0.2027,0.2027,0.2027,0.8495,0.0,0.0,0.0912,0.6877,1.6284,0.2388,5.3341,0.1582,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1889,528,29,201,83,0,0,98,0,17179875973,40.48654542765958,-88.94660879361703,1711375835,17113,61758,8818.941694265433,-0.11139488422393654,-0.10858317199018926,-0.162917406968481,-0.08061776167215515,-0.11173218754376514,-0.09605126400216467,-0.10418014414978952,-0.09246285252752065,-0.17919837361427568,-0.08982701826855832,-0.06992457169664813,-0.10144433479195315,-0.091870294589093,-0.08069483306018745,-0.2643706452017728
394463,3,"Chicago, IL",msa,IL,32.0,CHICAGO,60693,COOK,41.86211180623121,-87.73999364534535,1703114000,17031,980382952009976,-0.7938769889755406,17,Illinois,IL,17031,Cook County,17031800400,Census Tract 8004; Cook County; Illinois,1.1446576804019999,3686,1437,1251,56,70,162,12,17,651,1263,184,10,0,404,21,0,0,14,0,0.0079,0.4994,0.1119,0.0218,0.0202,0.6612,0.0358,0.5735,0.966,0.0434,0.0846,0.0,1.6675,0.1029,0.1808,0.1808,0.1808,0.3656,0.0,0.0,0.149,0.0,0.5146,0.0261,3.0241,0.0096,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6347,0,0,64,139,0,0,169,32,17179874456,41.86211180623121,-87.73999364534535,1703146162,17031,60053,3220.1767070706146,-0.1121199209841307,-0.10875505851042594,-0.16287056821932389,-0.08068196403316534,-0.11094936666410458,-0.09505033711101178,-0.10401815671126789,-0.09248038668680297,-0.17919837361427568,-0.08970788227625755,-0.07342169184719376,-0.10144433479195315,-0.091870294589093,-0.08061168604858479,-0.2644718000078715
753895,208,"Lafayette, IN",msa,IN,28.0,LAFAYETTE,47904,TIPPECANOE,40.4158592023256,-86.8900224627907,1815722342,18157,980521299391155,-1.0140667636955736,18,Indiana,IN,18157,Tippecanoe County,18157001501,Census Tract 15.01; Tippecanoe County; Indiana,2.156630250198,5375,2762,2663,1807,261,1188,273,383,548,1375,632,349,56,1685,666,33,41,385,0,0.8029,0.7764,0.9061,0.5462,0.5188,3.5504,0.8072,0.1841,0.7391,0.4395,0.89,0.4774,2.7301,0.6561,0.4821,0.4821,0.4821,0.8198,0.5599,0.4622,0.8417,0.0,2.6836,0.6771,9.4462,0.7637,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4272,412,1083,137,42,0,0,172,251,17179878355,40.4158592023256,-86.8900224627907,1815781080,18157,47924,2492.3141087845365,-0.10975424192681676,-0.10696555717274574,-0.16154062991890905,-0.08012348124688318,-0.11087587170618472,-0.0946284618504532,-0.10326964558466474,-0.08870855894493782,-0.176620030117902,-0.08887599034838291,-0.054959136915574816,-0.10138257934469129,-0.09076079281347721,-0.07685983005724174,-0.2644718000078715
394893,364,"Muncie, IN",msa,IN,25.0,MUNCIE,47303,DELAWARE,40.203057982352945,-85.40102696176469,1803511296,18035,980581134360591,-1.1792090947355982,18,Indiana,IN,18035,Delaware County,18035002301,Census Tract 23.01; Delaware County; Indiana,30.27304739023,3511,1718,1593,269,93,191,301,176,748,577,430,47,0,79,0,0,0,25,37,0.155,0.4757,0.09,0.6284,0.3691,1.7182,0.2714,0.7469,0.2063,0.4672,0.2843,0.0,1.7047,0.1127,0.014,0.014,0.014,0.0,0.0,0.0,0.2067,0.7006,0.9073,0.0691,4.3442,0.0653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160,337,12,0,10,3,0,54,0,17179877134,40.203057982352945,-85.40102696176469,1803531756,18035,47342,115.9777525777964,-0.104424128042173,-0.09193179976921013,-0.13029653590543716,-0.07499054951320343,-0.08502803099272342,-0.08292729243076852,-0.09010847632005557,-0.08140264583442205,-0.17919837361427568,-0.0888683053422825,-0.07388353031630933,-0.10144433479195315,-0.091870294589093,-0.07533327822411019,-0.2558476542353214
395107,159,"South Bend, IN",msa,IN,38.0,SOUTH BEND,46634,SAINT JOSEPH,41.67136622926829,-86.23488904756098,1814161128,18141,980625074036975,-0.46359232689549107,18,Indiana,IN,18141,St. Joseph County,18141011406,Census Tract 114.06; St. Joseph County; Indiana,10.237270976942,5628,1829,1820,753,72,157,83,333,804,1656,270,72,70,677,0,36,26,35,30,0.3486,0.231,0.0325,0.1139,0.4371,1.1631,0.1273,0.385,0.8847,0.0386,0.3894,0.5229,2.2206,0.3405,0.1992,0.1992,0.1992,0.0,0.6101,0.4461,0.2397,0.5852,1.8811,0.3313,5.464,0.1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5262,120,50,162,323,17,0,125,0,17179878275,41.67136622926829,-86.23488904756098,1814158734,18141,46546,549.7558883296409,-0.10759907143219306,-0.10639959347701854,-0.16101977516881089,-0.07842217269825637,-0.10572014545218936,-0.0881195913479284,-0.10236449874110971,-0.08895822209207338,-0.16458724799989236,-0.08803691050045864,-0.07388353031630933,-0.10113891532235215,-0.08868059061752544,-0.0791292845739165,-0.262996635623731
394332,148,"Ann Arbor, MI",msa,MI,32.0,ANN ARBOR,48415,WASHTENAW,43.02001208358209,-83.69157919328353,2604982380,26049,980982744496405,-0.7938769889755406,26,Michigan,MI,26049,Genesee County,26049011302,Census Tract 113.02; Genesee County; Michigan,1.461043172772,2866,1427,1303,986,126,425,175,347,390,705,545,126,0,294,0,0,26,89,18,0.8189,0.7925,0.7235,0.5057,0.7545,3.5951,0.8183,0.3477,0.6858,0.8252,0.7909,0.0,2.6496,0.6065,0.1672,0.1672,0.1672,0.0,0.0,0.532,0.6236,0.6146,1.7702,0.2881,8.1821,0.5861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876,185,64,138,0,25,0,59,8,25769810224,43.02001208358209,-83.69157919328353,2604916620,26049,48420,1961.6121230438464,-0.11049767583269482,-0.10783868009832738,-0.16179608931733627,-0.08003608119959005,-0.11096325293143385,-0.09513714559468173,-0.10317723195059864,-0.09079652970865272,-0.17919837361427568,-0.08967099120231041,-0.07388353031630933,-0.10144433479195315,-0.09097635713846351,-0.07958646724298515,-0.26422374475875005
394873,283,"Monroe, MI",msa,MI,39.0,MONROE,48415,BAY,43.02001208358209,-83.69157919328353,2604982380,26049,980982744496405,-0.4085448832154829,26,Michigan,MI,26049,Genesee County,26049011302,Census Tract 113.02; Genesee County; Michigan,1.461043172772,2866,1427,1303,986,126,425,175,347,390,705,545,126,0,294,0,0,26,89,18,0.8189,0.7925,0.7235,0.5057,0.7545,3.5951,0.8183,0.3477,0.6858,0.8252,0.7909,0.0,2.6496,0.6065,0.1672,0.1672,0.1672,0.0,0.0,0.532,0.6236,0.6146,1.7702,0.2881,8.1821,0.5861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876,185,64,138,0,25,0,59,8,25769810224,43.02001208358209,-83.69157919328353,2604916620,26049,48420,1961.6121230438464,-0.11049767583269482,-0.10783868009832738,-0.16179608931733627,-0.08003608119959005,-0.11096325293143385,-0.09513714559468173,-0.10317723195059864,-0.09079652970865272,-0.17919837361427568,-0.08967099120231041,-0.07388353031630933,-0.10144433479195315,-0.09097635713846351,-0.07958646724298515,-0.26422374475875005
395163,287,"Traverse City, MI",msa,MI,46.0,TRAVERSE CITY,48415,GRAND TRAVERSE,43.02001208358209,-83.69157919328353,2604982380,26049,980982744496405,-0.023212777455425156,26,Michigan,MI,26049,Genesee County,26049011302,Census Tract 113.02; Genesee County; Michigan,1.461043172772,2866,1427,1303,986,126,425,175,347,390,705,545,126,0,294,0,0,26,89,18,0.8189,0.7925,0.7235,0.5057,0.7545,3.5951,0.8183,0.3477,0.6858,0.8252,0.7909,0.0,2.6496,0.6065,0.1672,0.1672,0.1672,0.0,0.0,0.532,0.6236,0.6146,1.7702,0.2881,8.1821,0.5861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876,185,64,138,0,25,0,59,8,25769810224,43.02001208358209,-83.69157919328353,2604916620,26049,48420,1961.6121230438464,-0.11049767583269482,-0.10783868009832738,-0.16179608931733627,-0.08003608119959005,-0.11096325293143385,-0.09513714559468173,-0.10317723195059864,-0.09079652970865272,-0.17919837361427568,-0.08967099120231041,-0.07388353031630933,-0.10144433479195315,-0.09097635713846351,-0.07958646724298515,-0.26422374475875005
394917,282,"Niles, MI",msa,MI,39.0,NILES,48415,BAY,43.02001208358209,-83.69157919328353,2604982380,26049,980982744496405,-0.4085448832154829,26,Michigan,MI,26049,Genesee County,26049011302,Census Tract 113.02; Genesee County; Michigan,1.461043172772,2866,1427,1303,986,126,425,175,347,390,705,545,126,0,294,0,0,26,89,18,0.8189,0.7925,0.7235,0.5057,0.7545,3.5951,0.8183,0.3477,0.6858,0.8252,0.7909,0.0,2.6496,0.6065,0.1672,0.1672,0.1672,0.0,0.0,0.532,0.6236,0.6146,1.7702,0.2881,8.1821,0.5861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876,185,64,138,0,25,0,59,8,25769810224,43.02001208358209,-83.69157919328353,2604916620,26049,48420,1961.6121230438464,-0.11049767583269482,-0.10783868009832738,-0.16179608931733627,-0.08003608119959005,-0.11096325293143385,-0.09513714559468173,-0.10317723195059864,-0.09079652970865272,-0.17919837361427568,-0.08967099120231041,-0.07388353031630933,-0.10144433479195315,-0.09097635713846351,-0.07958646724298515,-0.26422374475875005
