RegionID,SizeRank,RegionName,RegionType,StateName,City,DOM,ZipCode,County,Latitude_zillow,Longitude_zillow,GeoID_zillow,CountyFIPS_zillow,S2Id,DENSITY_DOM,ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,E_HU,E_HH,E_POV150,E_UNEMP,E_HBURD,E_NOHSDP,E_UNINSUR,E_AGE65,E_AGE17,E_DISABL,E_SNGPNT,E_LIMENG,E_MINRTY,E_MUNIT,E_MOBILE,E_CROWD,E_NOVEH,E_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,E_AFAM,E_HISP,E_ASIAN,E_AIAN,E_NHPI,E_TWOMORE,E_OTHERRACE,rowId,Latitude_svi,Longitude_svi,GeoID_svi,CountyFIPS_svi,ZIP,POP_DENSITY,DENSITY_POV150,DENSITY_UNEMP,DENSITY_NOHSDP,DENSITY_UNINSUR,DENSITY_AGE65,DENSITY_AGE17,DENSITY_DISABL,DENSITY_SNGPNT,DENSITY_LIMENG,DENSITY_MINRTY,DENSITY_MUNIT,DENSITY_MOBILE,DENSITY_CROWD,DENSITY_NOVEH,DENSITY_GROUPQ
394359,288,"Bangor, ME",msa,ME,BANGOR,41.0,4402,PENOBSCOT,44.99074795000001,-68.78687709999997,2301902795,23019,552585320118345,-0.2984499958554664,23,Maine,ME,23019,Penobscot County,23019004300,Census Tract 43; Penobscot County; Maine,8.296164407552,4907,2243,2138,1170,69,870,109,440,985,999,819,111,17,159,208,127,0,186,56,0.6395,0.2701,0.8615,0.1648,0.6261,2.562,0.5258,0.6942,0.423,0.7377,0.5155,0.3184,2.6888,0.6307,0.0261,0.0261,0.0261,0.6271,0.7198,0.0,0.7055,0.7006,2.753,0.7057,8.0299,0.5621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3281,247,0,6,1,0,0,20,132,25769806554,44.99074795000001,-68.78687709999997,2301902795,23019,04402,591.4781529080061,-0.07781578535920777,-0.06908636996293513,-0.12469371174957479,-0.06772925913261396,-0.08241401099546292,-0.07284453438727115,-0.07185314068952414,-0.06910382682414963,-0.16358025438063734,-0.07262777429624545,-0.04938787709568425,-0.0836346262247439,-0.08208695035304364,-0.06047216160182364,-0.26169632683562605
395107,159,"South Bend, IN",msa,IN,SOUTH BEND,38.0,46634,SAINT JOSEPH,41.67136622926829,-86.23488904756098,1814161128,18141,980625074036975,-0.46359232689549107,18,Indiana,IN,18141,St. Joseph County,18141011406,Census Tract 114.06; St. Joseph County; Indiana,10.237270976942,5628,1829,1820,753,72,157,83,333,804,1656,270,72,70,677,0,36,26,35,30,0.3486,0.231,0.0325,0.1139,0.4371,1.1631,0.1273,0.385,0.8847,0.0386,0.3894,0.5229,2.2206,0.3405,0.1992,0.1992,0.1992,0.0,0.6101,0.4461,0.2397,0.5852,1.8811,0.3313,5.464,0.1734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5262,120,50,162,323,17,0,125,0,17179878275,41.67136622926829,-86.23488904756098,1814146098,18141,46544,549.7558883296409,-0.07992846277484184,-0.06873324160030332,-0.12515787162683198,-0.06825258210181101,-0.08327896992960523,-0.0691633322156293,-0.07534176459987049,-0.07073185028016951,-0.1291859519759002,-0.07113670861418045,-0.07449488163279404,-0.08497701553152048,-0.0787708327130366,-0.06683389408360406,-0.26298107801806436
394332,148,"Ann Arbor, MI",msa,MI,ANN ARBOR,32.0,48415,WASHTENAW,43.02001208358209,-83.69157919328353,2604982380,26049,980982744496405,-0.7938769889755406,26,Michigan,MI,26049,Genesee County,26049012003,Census Tract 120.03; Genesee County; Michigan,2.213220062032,3283,1063,1063,1217,96,397,258,227,350,966,764,160,3,593,0,593,40,51,0,0.8517,0.7063,0.8125,0.6676,0.5058,3.5439,0.8055,0.2043,0.8847,0.9271,0.9248,0.229,3.1699,0.8685,0.3011,0.3011,0.3011,0.0,0.9942,0.7057,0.5047,0.0,2.2046,0.4665,9.2195,0.7347,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,3,998,108,15,113,7,0,0,458,0,25769810242,43.02001208358209,-83.69157919328353,2604955300,26049,48417,1483.359046088627,-0.08183580019084723,-0.07036803840370873,-0.12483800583477396,-0.06996709824635178,-0.08850882227724247,-0.07573151639178181,-0.07524837363782413,-0.07139525263862166,-0.17290175617342907,-0.07242494043001628,-0.07449488163279404,-0.08197003184706822,-0.0801961739334503,-0.0675766792971539,-0.26472905330033447
394873,283,"Monroe, MI",msa,MI,MONROE,39.0,48415,BAY,43.02001208358209,-83.69157919328353,2604982380,26049,980982744496405,-0.4085448832154829,26,Michigan,MI,26049,Genesee County,26049012003,Census Tract 120.03; Genesee County; Michigan,2.213220062032,3283,1063,1063,1217,96,397,258,227,350,966,764,160,3,593,0,593,40,51,0,0.8517,0.7063,0.8125,0.6676,0.5058,3.5439,0.8055,0.2043,0.8847,0.9271,0.9248,0.229,3.1699,0.8685,0.3011,0.3011,0.3011,0.0,0.9942,0.7057,0.5047,0.0,2.2046,0.4665,9.2195,0.7347,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,3,998,108,15,113,7,0,0,458,0,25769810242,43.02001208358209,-83.69157919328353,2604955300,26049,48417,1483.359046088627,-0.08183580019084723,-0.07036803840370873,-0.12483800583477396,-0.06996709824635178,-0.08850882227724247,-0.07573151639178181,-0.07524837363782413,-0.07139525263862166,-0.17290175617342907,-0.07242494043001628,-0.07449488163279404,-0.08197003184706822,-0.0801961739334503,-0.0675766792971539,-0.26472905330033447
395163,287,"Traverse City, MI",msa,MI,TRAVERSE CITY,46.0,48415,GRAND TRAVERSE,43.02001208358209,-83.69157919328353,2604982380,26049,980982744496405,-0.023212777455425156,26,Michigan,MI,26049,Genesee County,26049012003,Census Tract 120.03; Genesee County; Michigan,2.213220062032,3283,1063,1063,1217,96,397,258,227,350,966,764,160,3,593,0,593,40,51,0,0.8517,0.7063,0.8125,0.6676,0.5058,3.5439,0.8055,0.2043,0.8847,0.9271,0.9248,0.229,3.1699,0.8685,0.3011,0.3011,0.3011,0.0,0.9942,0.7057,0.5047,0.0,2.2046,0.4665,9.2195,0.7347,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,3,998,108,15,113,7,0,0,458,0,25769810242,43.02001208358209,-83.69157919328353,2604955300,26049,48417,1483.359046088627,-0.08183580019084723,-0.07036803840370873,-0.12483800583477396,-0.06996709824635178,-0.08850882227724247,-0.07573151639178181,-0.07524837363782413,-0.07139525263862166,-0.17290175617342907,-0.07242494043001628,-0.07449488163279404,-0.08197003184706822,-0.0801961739334503,-0.0675766792971539,-0.26472905330033447
394917,282,"Niles, MI",msa,MI,NILES,39.0,48415,BAY,43.02001208358209,-83.69157919328353,2604982380,26049,980982744496405,-0.4085448832154829,26,Michigan,MI,26049,Genesee County,26049012003,Census Tract 120.03; Genesee County; Michigan,2.213220062032,3283,1063,1063,1217,96,397,258,227,350,966,764,160,3,593,0,593,40,51,0,0.8517,0.7063,0.8125,0.6676,0.5058,3.5439,0.8055,0.2043,0.8847,0.9271,0.9248,0.229,3.1699,0.8685,0.3011,0.3011,0.3011,0.0,0.9942,0.7057,0.5047,0.0,2.2046,0.4665,9.2195,0.7347,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,3,998,108,15,113,7,0,0,458,0,25769810242,43.02001208358209,-83.69157919328353,2604955300,26049,48417,1483.359046088627,-0.08183580019084723,-0.07036803840370873,-0.12483800583477396,-0.06996709824635178,-0.08850882227724247,-0.07573151639178181,-0.07524837363782413,-0.07139525263862166,-0.17290175617342907,-0.07242494043001628,-0.07449488163279404,-0.08197003184706822,-0.0801961739334503,-0.0675766792971539,-0.26472905330033447
395047,233,"Saginaw, MI",msa,MI,SAGINAW,34.0,48415,SAGINAW,43.02001208358209,-83.69157919328353,2604982380,26049,980982744496405,-0.6837821016155241,26,Michigan,MI,26049,Genesee County,26049012003,Census Tract 120.03; Genesee County; Michigan,2.213220062032,3283,1063,1063,1217,96,397,258,227,350,966,764,160,3,593,0,593,40,51,0,0.8517,0.7063,0.8125,0.6676,0.5058,3.5439,0.8055,0.2043,0.8847,0.9271,0.9248,0.229,3.1699,0.8685,0.3011,0.3011,0.3011,0.0,0.9942,0.7057,0.5047,0.0,2.2046,0.4665,9.2195,0.7347,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,3,998,108,15,113,7,0,0,458,0,25769810242,43.02001208358209,-83.69157919328353,2604955300,26049,48417,1483.359046088627,-0.08183580019084723,-0.07036803840370873,-0.12483800583477396,-0.06996709824635178,-0.08850882227724247,-0.07573151639178181,-0.07524837363782413,-0.07139525263862166,-0.17290175617342907,-0.07242494043001628,-0.07449488163279404,-0.08197003184706822,-0.0801961739334503,-0.0675766792971539,-0.26472905330033447
394640,53,"Grand Rapids, MI",msa,MI,GRAND RAPIDS,26.0,48415,KENT,43.02001208358209,-83.69157919328353,2604982380,26049,980982744496405,-1.12416165105559,26,Michigan,MI,26049,Genesee County,26049012003,Census Tract 120.03; Genesee County; Michigan,2.213220062032,3283,1063,1063,1217,96,397,258,227,350,966,764,160,3,593,0,593,40,51,0,0.8517,0.7063,0.8125,0.6676,0.5058,3.5439,0.8055,0.2043,0.8847,0.9271,0.9248,0.229,3.1699,0.8685,0.3011,0.3011,0.3011,0.0,0.9942,0.7057,0.5047,0.0,2.2046,0.4665,9.2195,0.7347,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,3,998,108,15,113,7,0,0,458,0,25769810242,43.02001208358209,-83.69157919328353,2604955300,26049,48417,1483.359046088627,-0.08183580019084723,-0.07036803840370873,-0.12483800583477396,-0.06996709824635178,-0.08850882227724247,-0.07573151639178181,-0.07524837363782413,-0.07139525263862166,-0.17290175617342907,-0.07242494043001628,-0.07449488163279404,-0.08197003184706822,-0.0801961739334503,-0.0675766792971539,-0.26472905330033447
394368,318,"Battle Creek, MI",msa,MI,BATTLE CREEK,29.0,48415,CALHOUN,43.02001208358209,-83.69157919328353,2604982380,26049,980982744496405,-0.9590193200155652,26,Michigan,MI,26049,Genesee County,26049012003,Census Tract 120.03; Genesee County; Michigan,2.213220062032,3283,1063,1063,1217,96,397,258,227,350,966,764,160,3,593,0,593,40,51,0,0.8517,0.7063,0.8125,0.6676,0.5058,3.5439,0.8055,0.2043,0.8847,0.9271,0.9248,0.229,3.1699,0.8685,0.3011,0.3011,0.3011,0.0,0.9942,0.7057,0.5047,0.0,2.2046,0.4665,9.2195,0.7347,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,3,998,108,15,113,7,0,0,458,0,25769810242,43.02001208358209,-83.69157919328353,2604955300,26049,48417,1483.359046088627,-0.08183580019084723,-0.07036803840370873,-0.12483800583477396,-0.06996709824635178,-0.08850882227724247,-0.07573151639178181,-0.07524837363782413,-0.07139525263862166,-0.17290175617342907,-0.07242494043001628,-0.07449488163279404,-0.08197003184706822,-0.0801961739334503,-0.0675766792971539,-0.26472905330033447
394896,250,"Muskegon, MI",msa,MI,MUSKEGON,31.0,48415,MUSKEGON,43.02001208358209,-83.69157919328353,2604982380,26049,980982744496405,-0.8489244326555488,26,Michigan,MI,26049,Genesee County,26049012003,Census Tract 120.03; Genesee County; Michigan,2.213220062032,3283,1063,1063,1217,96,397,258,227,350,966,764,160,3,593,0,593,40,51,0,0.8517,0.7063,0.8125,0.6676,0.5058,3.5439,0.8055,0.2043,0.8847,0.9271,0.9248,0.229,3.1699,0.8685,0.3011,0.3011,0.3011,0.0,0.9942,0.7057,0.5047,0.0,2.2046,0.4665,9.2195,0.7347,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,3,998,108,15,113,7,0,0,458,0,25769810242,43.02001208358209,-83.69157919328353,2604955300,26049,48417,1483.359046088627,-0.08183580019084723,-0.07036803840370873,-0.12483800583477396,-0.06996709824635178,-0.08850882227724247,-0.07573151639178181,-0.07524837363782413,-0.07139525263862166,-0.17290175617342907,-0.07242494043001628,-0.07449488163279404,-0.08197003184706822,-0.0801961739334503,-0.0675766792971539,-0.26472905330033447
394859,437,"Midland, MI",msa,MI,MIDLAND,20.0,48415,MIDLAND,43.02001208358209,-83.69157919328353,2604982380,26049,980982744496405,-1.4544463131356395,26,Michigan,MI,26049,Genesee County,26049012003,Census Tract 120.03; Genesee County; Michigan,2.213220062032,3283,1063,1063,1217,96,397,258,227,350,966,764,160,3,593,0,593,40,51,0,0.8517,0.7063,0.8125,0.6676,0.5058,3.5439,0.8055,0.2043,0.8847,0.9271,0.9248,0.229,3.1699,0.8685,0.3011,0.3011,0.3011,0.0,0.9942,0.7057,0.5047,0.0,2.2046,0.4665,9.2195,0.7347,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,3,998,108,15,113,7,0,0,458,0,25769810242,43.02001208358209,-83.69157919328353,2604955300,26049,48417,1483.359046088627,-0.08183580019084723,-0.07036803840370873,-0.12483800583477396,-0.06996709824635178,-0.08850882227724247,-0.07573151639178181,-0.07524837363782413,-0.07139525263862166,-0.17290175617342907,-0.07242494043001628,-0.07449488163279404,-0.08197003184706822,-0.0801961739334503,-0.0675766792971539,-0.26472905330033447
394369,380,"Bay City, MI",msa,MI,BAY CITY,29.0,48415,BAY,43.02001208358209,-83.69157919328353,2604982380,26049,980982744496405,-0.9590193200155652,26,Michigan,MI,26049,Genesee County,26049012003,Census Tract 120.03; Genesee County; Michigan,2.213220062032,3283,1063,1063,1217,96,397,258,227,350,966,764,160,3,593,0,593,40,51,0,0.8517,0.7063,0.8125,0.6676,0.5058,3.5439,0.8055,0.2043,0.8847,0.9271,0.9248,0.229,3.1699,0.8685,0.3011,0.3011,0.3011,0.0,0.9942,0.7057,0.5047,0.0,2.2046,0.4665,9.2195,0.7347,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,3,998,108,15,113,7,0,0,458,0,25769810242,43.02001208358209,-83.69157919328353,2604955300,26049,48417,1483.359046088627,-0.08183580019084723,-0.07036803840370873,-0.12483800583477396,-0.06996709824635178,-0.08850882227724247,-0.07573151639178181,-0.07524837363782413,-0.07139525263862166,-0.17290175617342907,-0.07242494043001628,-0.07449488163279404,-0.08197003184706822,-0.0801961739334503,-0.0675766792971539,-0.26472905330033447
394770,107,"Lansing, MI",msa,MI,LANSING,24.0,48415,INGHAM,43.02001208358209,-83.69157919328353,2604982380,26049,980982744496405,-1.2342565384156066,26,Michigan,MI,26049,Genesee County,26049012003,Census Tract 120.03; Genesee County; Michigan,2.213220062032,3283,1063,1063,1217,96,397,258,227,350,966,764,160,3,593,0,593,40,51,0,0.8517,0.7063,0.8125,0.6676,0.5058,3.5439,0.8055,0.2043,0.8847,0.9271,0.9248,0.229,3.1699,0.8685,0.3011,0.3011,0.3011,0.0,0.9942,0.7057,0.5047,0.0,2.2046,0.4665,9.2195,0.7347,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,3,998,108,15,113,7,0,0,458,0,25769810242,43.02001208358209,-83.69157919328353,2604955300,26049,48417,1483.359046088627,-0.08183580019084723,-0.07036803840370873,-0.12483800583477396,-0.06996709824635178,-0.08850882227724247,-0.07573151639178181,-0.07524837363782413,-0.07139525263862166,-0.17290175617342907,-0.07242494043001628,-0.07449488163279404,-0.08197003184706822,-0.0801961739334503,-0.0675766792971539,-0.26472905330033447
394596,135,"Flint, MI",msa,MI,FLINT,37.0,48415,GENESEE,43.02001208358209,-83.69157919328353,2604982380,26049,980982744496405,-0.5186397705754994,26,Michigan,MI,26049,Genesee County,26049012003,Census Tract 120.03; Genesee County; Michigan,2.213220062032,3283,1063,1063,1217,96,397,258,227,350,966,764,160,3,593,0,593,40,51,0,0.8517,0.7063,0.8125,0.6676,0.5058,3.5439,0.8055,0.2043,0.8847,0.9271,0.9248,0.229,3.1699,0.8685,0.3011,0.3011,0.3011,0.0,0.9942,0.7057,0.5047,0.0,2.2046,0.4665,9.2195,0.7347,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,3,998,108,15,113,7,0,0,458,0,25769810242,43.02001208358209,-83.69157919328353,2604955300,26049,48417,1483.359046088627,-0.08183580019084723,-0.07036803840370873,-0.12483800583477396,-0.06996709824635178,-0.08850882227724247,-0.07573151639178181,-0.07524837363782413,-0.07139525263862166,-0.17290175617342907,-0.07242494043001628,-0.07449488163279404,-0.08197003184706822,-0.0801961739334503,-0.0675766792971539,-0.26472905330033447
394710,272,"Jackson, MI",msa,MI,JACKSON,36.0,48415,JACKSON,43.02001208358209,-83.69157919328353,2604982380,26049,980982744496405,-0.5736872142555076,26,Michigan,MI,26049,Genesee County,26049012003,Census Tract 120.03; Genesee County; Michigan,2.213220062032,3283,1063,1063,1217,96,397,258,227,350,966,764,160,3,593,0,593,40,51,0,0.8517,0.7063,0.8125,0.6676,0.5058,3.5439,0.8055,0.2043,0.8847,0.9271,0.9248,0.229,3.1699,0.8685,0.3011,0.3011,0.3011,0.0,0.9942,0.7057,0.5047,0.0,2.2046,0.4665,9.2195,0.7347,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,3,998,108,15,113,7,0,0,458,0,25769810242,43.02001208358209,-83.69157919328353,2604955300,26049,48417,1483.359046088627,-0.08183580019084723,-0.07036803840370873,-0.12483800583477396,-0.06996709824635178,-0.08850882227724247,-0.07573151639178181,-0.07524837363782413,-0.07139525263862166,-0.17290175617342907,-0.07242494043001628,-0.07449488163279404,-0.08197003184706822,-0.0801961739334503,-0.0675766792971539,-0.26472905330033447
394732,190,"Kalamazoo, MI",msa,MI,KALAMAZOO,31.0,48415,KALAMAZOO,43.02001208358209,-83.69157919328353,2604982380,26049,980982744496405,-0.8489244326555488,26,Michigan,MI,26049,Genesee County,26049012003,Census Tract 120.03; Genesee County; Michigan,2.213220062032,3283,1063,1063,1217,96,397,258,227,350,966,764,160,3,593,0,593,40,51,0,0.8517,0.7063,0.8125,0.6676,0.5058,3.5439,0.8055,0.2043,0.8847,0.9271,0.9248,0.229,3.1699,0.8685,0.3011,0.3011,0.3011,0.0,0.9942,0.7057,0.5047,0.0,2.2046,0.4665,9.2195,0.7347,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,3,998,108,15,113,7,0,0,458,0,25769810242,43.02001208358209,-83.69157919328353,2604955300,26049,48417,1483.359046088627,-0.08183580019084723,-0.07036803840370873,-0.12483800583477396,-0.06996709824635178,-0.08850882227724247,-0.07573151639178181,-0.07524837363782413,-0.07139525263862166,-0.17290175617342907,-0.07242494043001628,-0.07449488163279404,-0.08197003184706822,-0.0801961739334503,-0.0675766792971539,-0.26472905330033447
394572,184,"Erie, PA",msa,PA,ERIE,24.0,16501,ERIE,42.07674526621622,-80.07599902972973,4204924000,42049,981404787964584,-1.2342565384156066,42,Pennsylvania,PA,42049,Erie County,42049010107,Census Tract 101.07; Erie County; Pennsylvania,1.078367055818,1320,629,583,375,25,123,66,19,249,313,253,46,8,70,57,45,12,92,10,0.7215,0.4642,0.3884,0.4215,0.0709,2.0665,0.3738,0.6368,0.6323,0.8314,0.7076,0.3984,3.2065,0.8818,0.0632,0.0632,0.0632,0.623,0.7484,0.5447,0.8593,0.6574,3.4328,0.9222,8.769,0.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671,102,14,20,13,1,0,19,3,51539608731,42.07674526621622,-80.07599902972973,4204916296,42049,16413,1224.0730026741296,-0.08362096450228054,-0.07146106648040504,-0.12651041022868065,-0.07048789694984584,-0.08864753720624093,-0.07683182600995182,-0.07645229683879583,-0.07341337184364241,-0.17132726292873635,-0.07295557894060337,-0.07117029380708456,-0.08523536973540966,-0.08139956480495762,-0.06654233460619577,-0.26446736964203865
394982,27,"Pittsburgh, PA",msa,PA,PITTSBURGH,40.0,15233,ALLEGHENY,40.44385505025382,-79.9639181505076,4200361000,42003,981473575516802,-0.35349743953547463,42,Pennsylvania,PA,42003,Allegheny County,42003465600,Census Tract 4656; Allegheny County; Pennsylvania,0.390116688596,2479,1428,1330,553,157,491,134,88,696,313,467,105,0,429,188,0,0,322,14,0.5931,0.8912,0.8055,0.3981,0.2423,2.9302,0.6377,0.9167,0.0978,0.818,0.7076,0.0,2.5401,0.538,0.2881,0.2881,0.2881,0.696,0.0,0.0,0.9252,0.6146,2.2358,0.4801,7.9942,0.5564,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2,1966,189,399,18,0,0,0,12,0,42949684150,40.44385505025382,-79.9639181505076,4200317048,42003,15001,6354.508977613161,-0.08438259382874522,-0.07135537109609544,-0.1269679228713553,-0.07049423518349955,-0.08904788619985002,-0.07740614700844957,-0.07697233026942342,-0.07401796358381979,-0.17360732403172335,-0.0729395861815985,-0.07238262770810343,-0.08556605870764167,-0.08208695035304364,-0.06716344219553956,-0.26465848170094175
753915,388,"Salem, OH",msa,OH,SALEM,54.0,45362,LAWRENCE,40.116589942857146,-84.61242405714286,3903701294,39037,981782443603489,0.4171667719846408,39,Ohio,OH,39037,Darke County,39037560102,Census Tract 5601.02; Darke County; Ohio,56.074402729792,3218,1461,1373,1076,104,280,240,234,617,786,618,94,3,239,0,160,29,39,0,0.8016,0.7272,0.362,0.6092,0.5315,3.0315,0.6679,0.6516,0.6746,0.8314,0.6384,0.229,3.025,0.8108,0.1076,0.1076,0.1076,0.0,0.8058,0.5447,0.3337,0.0,1.6842,0.2572,7.8483,0.5333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,268,18,39,31,4,0,122,25,42949679390,40.116589942857146,-84.61242405714286,3903710576,39037,45304,57.38803880812975,-0.01957630674675406,-0.027245765771729543,-0.0689831559170821,-0.05510364027422304,-0.0436711917841313,-0.03944128042407725,-0.035214922595417156,-0.027459951201595546,-0.15536989186002312,-0.06659340293304167,-0.07449488163279404,-0.06048689112587838,-0.04665434515901988,-0.051210738404069124,-0.26472905330033447
395160,93,"Toledo, OH",msa,OH,TOLEDO,24.0,45362,LUCAS,40.116589942857146,-84.61242405714286,3903701294,39037,981782443603489,-1.2342565384156066,39,Ohio,OH,39037,Darke County,39037560102,Census Tract 5601.02; Darke County; Ohio,56.074402729792,3218,1461,1373,1076,104,280,240,234,617,786,618,94,3,239,0,160,29,39,0,0.8016,0.7272,0.362,0.6092,0.5315,3.0315,0.6679,0.6516,0.6746,0.8314,0.6384,0.229,3.025,0.8108,0.1076,0.1076,0.1076,0.0,0.8058,0.5447,0.3337,0.0,1.6842,0.2572,7.8483,0.5333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,268,18,39,31,4,0,122,25,42949679390,40.116589942857146,-84.61242405714286,3903710576,39037,45304,57.38803880812975,-0.01957630674675406,-0.027245765771729543,-0.0689831559170821,-0.05510364027422304,-0.0436711917841313,-0.03944128042407725,-0.035214922595417156,-0.027459951201595546,-0.15536989186002312,-0.06659340293304167,-0.07449488163279404,-0.06048689112587838,-0.04665434515901988,-0.051210738404069124,-0.26472905330033447
395217,353,"Weirton, WV",msa,OH,"WEIRTON, WV",36.0,45362,LAWRENCE,40.116589942857146,-84.61242405714286,3903701294,39037,981782443603489,-0.5736872142555076,39,Ohio,OH,39037,Darke County,39037560102,Census Tract 5601.02; Darke County; Ohio,56.074402729792,3218,1461,1373,1076,104,280,240,234,617,786,618,94,3,239,0,160,29,39,0,0.8016,0.7272,0.362,0.6092,0.5315,3.0315,0.6679,0.6516,0.6746,0.8314,0.6384,0.229,3.025,0.8108,0.1076,0.1076,0.1076,0.0,0.8058,0.5447,0.3337,0.0,1.6842,0.2572,7.8483,0.5333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,268,18,39,31,4,0,122,25,42949679390,40.116589942857146,-84.61242405714286,3903710576,39037,45304,57.38803880812975,-0.01957630674675406,-0.027245765771729543,-0.0689831559170821,-0.05510364027422304,-0.0436711917841313,-0.03944128042407725,-0.035214922595417156,-0.027459951201595546,-0.15536989186002312,-0.06659340293304167,-0.07449488163279404,-0.06048689112587838,-0.04665434515901988,-0.051210738404069124,-0.26472905330033447
394304,83,"Akron, OH",msa,OH,AKRON,24.0,45362,SUMMIT,40.116589942857146,-84.61242405714286,3903701294,39037,981782443603489,-1.2342565384156066,39,Ohio,OH,39037,Darke County,39037560102,Census Tract 5601.02; Darke County; Ohio,56.074402729792,3218,1461,1373,1076,104,280,240,234,617,786,618,94,3,239,0,160,29,39,0,0.8016,0.7272,0.362,0.6092,0.5315,3.0315,0.6679,0.6516,0.6746,0.8314,0.6384,0.229,3.025,0.8108,0.1076,0.1076,0.1076,0.0,0.8058,0.5447,0.3337,0.0,1.6842,0.2572,7.8483,0.5333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,268,18,39,31,4,0,122,25,42949679390,40.116589942857146,-84.61242405714286,3903710576,39037,45304,57.38803880812975,-0.01957630674675406,-0.027245765771729543,-0.0689831559170821,-0.05510364027422304,-0.0436711917841313,-0.03944128042407725,-0.035214922595417156,-0.027459951201595546,-0.15536989186002312,-0.06659340293304167,-0.07449488163279404,-0.06048689112587838,-0.04665434515901988,-0.051210738404069124,-0.26472905330033447
395221,309,"Wheeling, WV",msa,OH,"WHEELING, WV",47.0,45362,LAWRENCE,40.116589942857146,-84.61242405714286,3903701294,39037,981782443603489,0.031834666224583086,39,Ohio,OH,39037,Darke County,39037560102,Census Tract 5601.02; Darke County; Ohio,56.074402729792,3218,1461,1373,1076,104,280,240,234,617,786,618,94,3,239,0,160,29,39,0,0.8016,0.7272,0.362,0.6092,0.5315,3.0315,0.6679,0.6516,0.6746,0.8314,0.6384,0.229,3.025,0.8108,0.1076,0.1076,0.1076,0.0,0.8058,0.5447,0.3337,0.0,1.6842,0.2572,7.8483,0.5333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,268,18,39,31,4,0,122,25,42949679390,40.116589942857146,-84.61242405714286,3903710576,39037,45304,57.38803880812975,-0.01957630674675406,-0.027245765771729543,-0.0689831559170821,-0.05510364027422304,-0.0436711917841313,-0.03944128042407725,-0.035214922595417156,-0.027459951201595546,-0.15536989186002312,-0.06659340293304167,-0.07449488163279404,-0.06048689112587838,-0.04665434515901988,-0.051210738404069124,-0.26472905330033447
